Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
"Seo J., Choi B.-S., Han S.","55367095000;57236763400;56349248300;","Design of a supersonic turbine for the organic Rankine cycle system",2021,"Journal of Mechanical Science and Technology",,,,"","",,,"10.1007/s12206-021-0830-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113796195&doi=10.1007%2fs12206-021-0830-7&partnerID=40&md5=c61f3e504be5a1e5f2e8d5f52eaecab1","Korea Research Institute of Ships and Ocean Engineering, Daejeon, 34103, South Korea; Korea Institute of Machinery and Materials, Daejeon, 34104, South Korea; Seoul National University of Science and Technology, Seoul, 139-743, South Korea","Seo, J., Korea Research Institute of Ships and Ocean Engineering, Daejeon, 34103, South Korea; Choi, B.-S., Korea Institute of Machinery and Materials, Daejeon, 34104, South Korea; Han, S., Seoul National University of Science and Technology, Seoul, 139-743, South Korea","The aerodynamic design of a hundred-kilowatt class supersonic turbine is presented in this study. Its purpose is to improve organic Rankine cycle (ORC) power systems’ performance. The ORC systems require a higher pressure ratio across the turbine to generate higher power output. It leads some designs to suffer from a choking condition by the higher pressure ratio. A choked flow leads to saturation of the mass flow rate and power, and a supersonic turbine can be an alternative to this problem. We use the meanline analysis, the method of characteristics, case studies, and validation of the 3D computational fluid dynamics simulations to design the supersonic turbine. 3D CFD is used to simulate the performance of the designed turbine. This approach allows us to understand its aerodynamic characteristics, performance in off-design conditions and also to find the recommended operating conditions. For validation of the numerical model, a comparison was carried out using previous literature that utilized supersonic flow with an organic fluid. The compared results are consistent, validating our numerical model. The designed supersonic turbine has 18 blades for the nozzle and 61 blades for the rotor. The predicted power output using R245fa is about 85.12 kW with a mass flow rate of 3.18 kg/s and a rotational speed of 33120 RPM. © 2021, The Korean Society of Mechanical Engineers and Springer-Verlag GmbH Germany, part of Springer Nature.","Aerodynamic design; Computational fluid dynamics; Method of characteristics; Organic Rankine cycle; Supersonic turbine","Computational fluid dynamics; Mass transfer; Numerical models; Rankine cycle; Turbines; Aerodynamic characteristics; Aerodynamic designs; Computational fluid dynamics simulations; Method of characteristics; Off design condition; Operating condition; Organic Rankine Cycle(ORC); Organic Rankine cycles; Aerodynamics",Article,"Article in Press","",Scopus,2-s2.0-85113796195
"Jung J., Hwang J.","57190566680;9845318600;","Relationship between surface roughness and touch perception on the surfaces with randomly spaced, irregular features",2021,"Journal of the Korean Society for Precision Engineering","38","8",,"559","565",,,"10.7736/JKSPE.021.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113677866&doi=10.7736%2fJKSPE.021.029&partnerID=40&md5=e0c52a4371e78c7d20128a13536763ca","Research Center for Die and Mold, Seoul National University of Science & Technology, South Korea; Department of Mechanical System Design Engineering, Seoul National University of Science & Technology, South Korea","Jung, J., Research Center for Die and Mold, Seoul National University of Science & Technology, South Korea; Hwang, J., Department of Mechanical System Design Engineering, Seoul National University of Science & Technology, South Korea","The objective of the present study was to investigate the relationship between surface roughness and touch perception of surfaces with randomly spaced, irregular features. Two sets of specimens with top surfaces consisting of triangular peaks and valleys were modeled and 3D-Printed by varying the height of the peak, the depth of the valley, and the width between two intersections of the peak or valley with the center line. For one set of specimens, values of these variables were kept constant within a specimen but varied across specimens. For the other set of specimens, values of these variables were randomly selected in given ranges within a specimen while ranges were varied across specimens. The level of touch perception of each specimen was then measured using a questionnaire consisting of 16 adjectives related to touch perception and a 7-point Likert scale. Measured data were statistically analyzed and compared between different sets of specimens. Results indicated that it was inappropriate to directly apply findings of the previous studies for surfaces with regularly spaced, geometrically well-defined features to surfaces with randomly spaced, irregular features. Copyright © The Korean Society for Precision Engineering.","Random surface; Relationship; Surface roughness; Touch perception",,Article,"Final","",Scopus,2-s2.0-85113677866
"Choi S.","13104399000;","Medicare Enrollment Rates Across Six Asian Subgroups in the USA",2021,"Journal of Racial and Ethnic Health Disparities",,,,"","",,,"10.1007/s40615-021-01136-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113528416&doi=10.1007%2fs40615-021-01136-y&partnerID=40&md5=0e6490084ec94a328a75e8393743e171","Department of Public Administration, Seoul National University of Science and Technology, 232 Gongneung-ro, Nowon-gu, Sang-sang gwan #814, Seoul, South Korea","Choi, S., Department of Public Administration, Seoul National University of Science and Technology, 232 Gongneung-ro, Nowon-gu, Sang-sang gwan #814, Seoul, South Korea","Objectives: Although Medicare is a vital source of health insurance coverage for older Americans, little is known about Medicare enrollment among older Asians. This study aimed to examine heterogeneity in Medicare enrollment across the six largest subgroups of Asian Americans (Chinese, Japanese, Filipino, Indian, Korean, and Vietnamese), in relation to their citizenship status and labor force participation. Methods: Data from the American Community Survey Public Use Microdata Sample (2014–2018) were analyzed for older foreign-born Asians aged 65 or older (N = 83,378). A two-level multilevel logistic regression model (states > individuals) was used to model the probabilities of Medicare enrollment, accounting for state-level residential clustering by Asian subgroup and, thus, for nonindependence among respondents from the same state. Results: The results indicated a substantial amount of heterogeneity in Medicare enrollment across the six Asian subgroups. Although the overall Medicare enrollment rate was low (90.2%), the rates varied from 85.5% among Indians to 93.8% among Koreans and Japanese. Naturalized citizens and those not in the labor force were associated with greater probabilities of Medicare enrollment. However, the relative differences in the Medicare enrollment rates across the six Asian subgroups were different by individuals’ naturalization status and labor force participation (i.e., significant three-way interactions). Discussion: These results highlight that aggregated data cannot accurately represent Medicare and health insurance status of older Asians with different sub-ethnic backgrounds. Intragroup and intergroup differences in Medicare enrollment among foreign-born older Asians should be considered for targeted policy approaches for this group of older adults. © 2021, W. Montague Cobb-NMA Health Institute.","Asian American; Health insurance; Medicare enrollment; Older adult","aged; article; Asian American; citizenship; female; foreigner; health insurance; human; Indian; Korean (people); major clinical study; male; probability; workforce",Article,"Article in Press","",Scopus,2-s2.0-85113528416
"Choi W., Kim K.-Y.","57232163300;24721539500;","Association between exposure level of air pollutants and incidence rate of circulatory disease in residential and industrial areas of South Korea",2021,"International Journal of Environmental Health Research",,,,"","",,,"10.1080/09603123.2021.1969647","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113523010&doi=10.1080%2f09603123.2021.1969647&partnerID=40&md5=38002cf94d56bfc1516129485c11cfb1","Graduate School of Safety Engineering, Seoul National University of Science and Technology, Nowon-gu, Seoul, South Korea; Department of Safety Engineering, Seoul National University of Science and Technology, Nowon-gu, Seoul, South Korea","Choi, W., Graduate School of Safety Engineering, Seoul National University of Science and Technology, Nowon-gu, Seoul, South Korea; Kim, K.-Y., Graduate School of Safety Engineering, Seoul National University of Science and Technology, Nowon-gu, Seoul, South Korea, Department of Safety Engineering, Seoul National University of Science and Technology, Nowon-gu, Seoul, South Korea","This study investigated the correlation between the concentration of air pollutants in two metropolitan cities, Seoul and Incheon, located in South Korea with different urban characteristics and the number of patients with circulatory diseases among residents exposed to air pollution. The residential area was selected as Eunpyeong-gu of Seoul Metropolitan City and the industrial area as Jung-gu of Incheon Metropolitan City. The evaluation period is between 2015 and 2016. The relevant data provide by the Korea governmental agency were analysed to derive the purpose of this study. It was confirmed that PM10, PM2.5, nitrogen dioxide, carbon monoxide, and sulfur dioxide among air pollutants had an increasing impact on the incidence rate of circulatory diseases. The PM2.5 was positively correlated with the incidence rate of all circulatory diseases in residential area (p &lt; 0.05). The carbon monoxide showed a positive correlation with circulatory system diseases except for hypertension in residential area. (p &lt; 0.05). The sulfur dioxide was positively correlated with all circulatory diseases in both residential and industrial area (p &lt; 0.05). Based on the results obtained from this study, it was found that there are different types of air pollutants that affect circulatory diseases in residential and industrial areas. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","Air pollution; association; circulatory disease; industrial area; residential area",,Article,"Article in Press","",Scopus,2-s2.0-85113523010
"Shiru M.S., Chung E.-S.","57201281192;22953066400;","Performance evaluation of CMIP6 global climate models for selecting models for climate projection over Nigeria",2021,"Theoretical and Applied Climatology",,,,"","",,,"10.1007/s00704-021-03746-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113388754&doi=10.1007%2fs00704-021-03746-2&partnerID=40&md5=700eec0464a04659a3872d337094c12a","Department of Civil Engineering, Seoul National University of Science and Technology, Seoul, 01811, South Korea; Department of Environmental Sciences, Faculty of Science, Federal University Dutse, Dutse, P.M.B  7156, Nigeria","Shiru, M.S., Department of Civil Engineering, Seoul National University of Science and Technology, Seoul, 01811, South Korea, Department of Environmental Sciences, Faculty of Science, Federal University Dutse, Dutse, P.M.B  7156, Nigeria; Chung, E.-S., Department of Civil Engineering, Seoul National University of Science and Technology, Seoul, 01811, South Korea","This study assessed the performances of 13 global climate models (GCMs) of the CMIP6 in replicating precipitation and maximum and minimum temperatures over Nigeria during 1984–2014 period in order to identify the best GCMs for multi-model ensemble aggregation for climate projection. The study uses the monthly full reanalysis precipitation product version 6 of the Global Precipitation Climatology Centre and the maximum and minimum temperature CRU version TS v. 3.23 products of the Climatic Research Unit as reference data. The study applied five statistical indices, namely, normalized root mean square error, percentage of bias, Nash–Sutcliffe efficiency, coefficient of determination, and volumetric efficiency. Compromise programming (CP) was then used in the aggregation of the scores of the different GCMs for the variables. Spatial assessment, probability distribution function, Taylor diagram, and mean monthly assessments were used in confirming the findings from the CP. The study revealed that CP was able to uniformly evaluate the GCMs even though there were some contradictory results in the statistical indicators. Spatial assessment of the GCMs in relation to the observed showed the highest ranked GCMs by the CP were able to better reproduce the observed properties. The least ranking GCMs were observed to have both spatially overestimated or underestimated precipitation and temperature over the study area. In combination with the other measures, the GCMs were ranked using the final scores from the CP. IPSL-CM6A-LR, NESM3, CMCC-CM2-SR5, and ACCESS-ESM1-5 were the highest ranking GCMs for precipitation. For maximum temperature, INM.CM4-8, BCC-CSM2-MR, MRI-ESM2-0, and ACCESS-ESM1-5 ranked the highest, while AWI-CM-1–1-MR, IPSL-CM6A-LR, INM.CM5-0, and CanESM5 ranked the highest for minimum temperature. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Austria, part of Springer Nature.",,,Article,"Article in Press","",Scopus,2-s2.0-85113388754
"Kang T., Oh K.-I., Lee J.-J., Park B.-S., Oh W., Kim S.-E.","57203268354;57191440706;57205058091;57228108000;7201606975;35210972500;","Measurement and Analysis of Human Body Channel Response for Biometric Recognition",2021,"IEEE Transactions on Instrumentation and Measurement","70",,"9519542","","",,,"10.1109/TIM.2021.3106132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113333638&doi=10.1109%2fTIM.2021.3106132&partnerID=40&md5=3b845b6dd6148cdeceb4980a39584e1b","Ai SoC Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, South Korea; Department of Radio and Information Communications Engineering, Chungnam National University, Daejeon, South Korea; Department of Applied Artificial Intelligence, Seoul National University of Science and Technology (SeoulTech), Seoul, South Korea","Kang, T., Ai SoC Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, South Korea; Oh, K.-I., Ai SoC Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, South Korea; Lee, J.-J., Ai SoC Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, South Korea; Park, B.-S., Ai SoC Research Division, Electronics and Telecommunications Research Institute (ETRI), Daejeon, South Korea; Oh, W., Department of Radio and Information Communications Engineering, Chungnam National University, Daejeon, South Korea; Kim, S.-E., Department of Applied Artificial Intelligence, Seoul National University of Science and Technology (SeoulTech), Seoul, South Korea","This article presents a highly secure and convenient biometric system for user recognition based on body channel characteristics for electric signal transmission. In the proposed framework, the user can provide reliable biometric features of body channel responses (BCRs) simply by touching an electrode surface on the device with a finger. To realize and verify the proposed approach, we acquired the BCR data from 15 subjects for approximately six weeks through experiments conducted in a customized measurement setup suited to the principle of signal transmission in the human body channel. The proposed BCR-based biometric feature (BBF) comprises a series of envelope vectors of the received BCR when applying up- and down-chirp signals to the human body, which is extracted by an interpolative method based on peak detection. The BBFs are effectively separable according to the subjects because the features magnify quantitative differences in the aspect of path losses and power delay profiles of individual BCRs for the frequency range between 1 and MHz. The classification performance was evaluated by splitting the dataset into {80\%} and 20% for the training and testing, respectively, using conventional machine learning algorithms with uncorrelated 40 session datasets for the respective subjects. The highest average classification accuracy was achieved by the kernel-based support vector machine approximately 95.8% without observable and biased misidentification cases among the subjects. In addition, the analysis of receiver operating characteristic curves shows that the proposed classifiers are robust to decision boundaries at various threshold settings. © 1963-2012 IEEE.","Authentication; biometrics; body channel response (BCR); identification; machine learning","Classification (of information); Learning algorithms; Statistical tests; Support vector machines; Biometric recognition; Classification accuracy; Classification performance; Conventional machines; Electric signal transmission; Measurement and analysis; Receiver operating characteristic curves; Training and testing; Biometrics",Article,"Final","",Scopus,2-s2.0-85113333638
"Kaur M., Mehta H., Randhawa S., Sharma P.K., Park J.H.","57220556130;57227013700;57193140625;57191076911;57193979252;","Ensemble learning-based prediction of contentment score using social multimedia in education",2021,"Multimedia Tools and Applications",,,,"","",,,"10.1007/s11042-021-10806-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113328108&doi=10.1007%2fs11042-021-10806-2&partnerID=40&md5=2b82ec284045fd40885c15e254c39e58","Department of Computer Science and Engineering, Thapar University, Patiala, 147004, India; Department of Computing Science, University of Aberdeen, Aberdeen, AB24 3FX, United Kingdom; Department of Computer Science and Engineering, Seoul National University of Science and Technology, (SeoulTech), Seoul, 01811, South Korea","Kaur, M., Department of Computer Science and Engineering, Thapar University, Patiala, 147004, India; Mehta, H., Department of Computer Science and Engineering, Thapar University, Patiala, 147004, India; Randhawa, S., Department of Computer Science and Engineering, Thapar University, Patiala, 147004, India; Sharma, P.K., Department of Computing Science, University of Aberdeen, Aberdeen, AB24 3FX, United Kingdom; Park, J.H., Department of Computer Science and Engineering, Seoul National University of Science and Technology, (SeoulTech), Seoul, 01811, South Korea","Over the years, social multimedia has gained credibility as a source of information and a reliable platform on which organizations, students and employees can interact with expert audiences. In the areas of education and teaching, the technique, multimedia and network of use computerized methods to build a creative environment for learners and broaden our perspective on a variety of topics. Getting new information and sharing it with others has become much easier with social multimedia. To boost the productivity and growth of any university, student contentment is a critical factor. Student contentment level is the need of the hour that is necessitated to be analyzed every year for the progress of the university. In this paper, we use a social multimedia technique to collect data from the students of the university based on a designed questionnaire circulated. The collected information embraces different aspects like academics, research, recreational, and technology that portray the image of the university. The current work relies on developing a stacking ensemble machine learning model for prediction of student’s overall contentment score, an indicator to perceive overall, how much the university gets the thumbs up from its current students. The work employs the cuckoo search meta-heuristic based wrapper method for feature selection from the original dataset with 78 features. The proposed ensemble model portrayed a lowest RMSE value of 0.373 by the combination of Self Organizing Map, Multilayer Perceptron, Boosted Generalized Linear Model and Gaussian Process with Polynomial Kernel along with Partial Least Squares as meta-learner, showcasing its ability to accurately predict student contentment levels of a University. The proposed machine learning framework acts as a great developmental tool for foreseeing and analyzing student contentment for its university. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Ensemble approach; Machine learning; Regression; Student contentment","Conformal mapping; Education computing; Forecasting; Heuristic methods; Least squares approximations; Machine learning; Multilayer neural networks; Optimization; Self organizing maps; Computerized methods; Gaussian Processes; Generalized linear model; Machine learning models; Multimedia in education; Multimedia techniques; Partial least square (PLS); Polynomial kernels; Students",Article,"Article in Press","",Scopus,2-s2.0-85113328108
"Kim Y.-H., Kim K.-Y.","57227151500;24721539500;","Effect of air cleaner on stress hormones of pig and pork quality",2021,"Journal of Animal Science and Technology","63","4",,"892","903",,,"10.5187/jast.2021.e68","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113323548&doi=10.5187%2fjast.2021.e68&partnerID=40&md5=a6e8f17ea9be05cf9b4582e162907c14","Department of Nursing, Korea National University of Transportation, Jeungpyeong, 27909, South Korea; Department of Safety Engineering, Seoul National University of Science and Technology, Seoul, 01811, South Korea","Kim, Y.-H., Department of Nursing, Korea National University of Transportation, Jeungpyeong, 27909, South Korea; Kim, K.-Y., Department of Safety Engineering, Seoul National University of Science and Technology, Seoul, 01811, South Korea","The objective of this study is to investigate effect of air cleaner operated during pig breeding period on stress hormones of pigs and their pork quality. The stress hormones (cortisol, epinephrine and norepinephrine) in blood sample of pigs reared in the housing rooms with or without air cleaner have been measured according to a pig's rearing stage: 0 day (farrowing), 21st day (farrowing-weaning), 70th day (weaning-nursery), 140th day (nursery-growing), and 180th day (growing-fattening). The comparison of pork quality according to the application of an air cleaner was performed through the carcass analysis of the pigs shipped from swine house. The levels of cortisol, epinephrine, and norepinephrine in pigs reared in housing rooms with and without air cleaners were found to be within the range of normal reference values. Among pork quality evaluation items, the thickness of intermuscular fat and final carcass grade of pigs raised in housing room with air cleaner was generally superior to those of pigs raised in housing room without air cleaner (p < 0.05). Based on the results obtained from this study, it is concluded that air cleaner does not have a significant effect on reducing pig stress but contributes to improving pork quality in pig breeding. Copyright © 2021 Korean Society of Animal Sciences and Technology. This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/bync/4.0/) which permits unrestricted non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.","Air cleaner; Pork quality; Stress hormone; Swine house",,Article,"Final","",Scopus,2-s2.0-85113323548
"Lee K.D., Shin J., Lim J.-Y.","57228129700;57216142651;55475190500;","Critical Hazard Factors in the Risk Assessments of Industrial Robots: Causal Analysis and Case Studies",2021,"Safety and Health at Work",,,,"","",,,"10.1016/j.shaw.2021.07.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113315492&doi=10.1016%2fj.shaw.2021.07.010&partnerID=40&md5=1a8153a63ba4278d99264f8cd16cc28b","Department of Safety Engineering, Seoul National University of Science and Technology, 232, Gongneung-ro, Nowon-gu, Seoul, 01811, South Korea; School of Mechanical and Automotive Engineering, Kyungil University, 50, Gamasil-Gil, Hayang-Eup, Gyeongsan-si, Gyeongbuk  38428, South Korea","Lee, K.D., Department of Safety Engineering, Seoul National University of Science and Technology, 232, Gongneung-ro, Nowon-gu, Seoul, 01811, South Korea; Shin, J., School of Mechanical and Automotive Engineering, Kyungil University, 50, Gamasil-Gil, Hayang-Eup, Gyeongsan-si, Gyeongbuk  38428, South Korea; Lim, J.-Y., Department of Safety Engineering, Seoul National University of Science and Technology, 232, Gongneung-ro, Nowon-gu, Seoul, 01811, South Korea","Background: With the increasing demand for industrial robots and the “noncontact” trend, it is an appropriate point in time to examine whether risk assessments conducted for robot operations are performed effectively to identify and eliminate the risks of injury or harm to operators. This study discusses why robot accidents resulting in harm to operators occur repetitively despite implementing control measures and proposes corrective actions for risk assessments. Methods: This study collected 369 operator-injured robot accidents in Korea over the last decade and reconstructed them into the mechanism of injury, work being undertaken, and bodily location of the injury. Then, through the techniques of Systematic Cause Analysis Technique (SCAT) and Root Cause Analysis (RCA), this study analyzed the root and direct causes of robot accidents that had occurred. Causes identified included physical hazards and complex combinations of hazards, such as psychological, organizational, and systematic errors. The requirements of risk assessments regarding robot operations were examined, and three case studies of robot-involved tasks were investigated. The three assessments presented were: camera module processing, electrical discharge machining, and a panel-flipping robot installation. Results: After conducting RCA and comparing the three assessments, it was found that two-thirds of injury-occurring from robot accidents, causative factors included psychological and personal traits of robot operators. However, there were no evaluations of the identifications of personal aspects in the three assessment cases. Conclusion: Therefore, it was concluded that personal factors of operators, which had been overlooked in risk assessments so far, need to be included in future risk assessments on robot operations. © 2021 The Authors","Human factor; Human-robot collaboration; Psychology; Risk assessment; Root cause analysis",,Article,"Article in Press","",Scopus,2-s2.0-85113315492
"Hwang H., Nti R.B., Yun J.-H.","57204454309;57227463600;8304192000;","Spectro-Temporal Combining in Bistate WiFi Backscatter Communication with Frequency Shift",2021,"IEEE Access","9",,"9513239","113735","113747",,,"10.1109/ACCESS.2021.3104619","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113306295&doi=10.1109%2fACCESS.2021.3104619&partnerID=40&md5=f9638b3e837144ec32916eb151207174","Department of Electrical and Information Engineering, Seoul National University of Science and Technology, Seoul, South Korea; Department of Electrical and Information Engineering, Research Center for Electrical and Information Technology, Seoul National University of Science and Technology, Seoul, South Korea","Hwang, H., Department of Electrical and Information Engineering, Seoul National University of Science and Technology, Seoul, South Korea; Nti, R.B., Department of Electrical and Information Engineering, Research Center for Electrical and Information Technology, Seoul National University of Science and Technology, Seoul, South Korea; Yun, J.-H., Department of Electrical and Information Engineering, Research Center for Electrical and Information Technology, Seoul National University of Science and Technology, Seoul, South Korea","In WiFi backscatter communication, the frequency shift technique allows a backscattered signal to appear not in the frequency channel of the carrier signal but in adjacent ones, thus avoiding noisy OFDM-based carrier signals and increasing the communication range. Through testbed experiments, we observe that frequency shift is effective in mitigating the impact of the inherent fluctuation of WiFi signals, particularly in bistate backscatter communication; however, due to the weak strength of the backscattered signal, other signals from incumbent transmitters may appear in the shifted frequency channels, significantly interfering with the backscattered signal. To combat this challenge in a way that is nondisruptive to incumbent transmitters, we propose a receiver-side spectro-temporal combining scheme in which spectrum combining is performed to suppress interference appearing in one of the shifted channels, while temporal combining is performed with transmission repetitions to suppress bit errors resulting from residual interference. The scheme's on-the-fly spectrum combining and bit-sequence temporal combining require minimal buffer memory. Through system prototyping and testbed experiments, we demonstrate that the proposed scheme outperforms the conventional and temporal-combining-only cases in terms of the bit error rate and throughput under various conditions. © 2013 IEEE.","Ambient backscatter communication; frequency shift; interference suppression; ultralow-power communication; WiFi backscatter","Backscattering; Bit error rate; Electromagnetic wave backscattering; Testbeds; Transmitters; Backscattered signal; Carrier signals; Combining schemes; Communication range; Frequency channels; Residual interference; Shifted frequencies; System prototyping; Wireless local area networks (WLAN)",Article,"Final","",Scopus,2-s2.0-85113306295
"Tuan T.T., Minar M.R., Ahn H., Wainwright J.","57222074415;57219541741;8840683000;57227706700;","Multiple Pose Virtual Try-On Based on 3D Clothing Reconstruction",2021,"IEEE Access","9",,"9512041","114367","114380",,,"10.1109/ACCESS.2021.3104274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113303616&doi=10.1109%2fACCESS.2021.3104274&partnerID=40&md5=12a427bc9f5468fb978d875a10039127","Department of Electrical and Information Engineering, Seoul National University of Science and Technology, Seoul, South Korea; Kollective Technology Inc, Bend, OR, United States","Tuan, T.T., Department of Electrical and Information Engineering, Seoul National University of Science and Technology, Seoul, South Korea; Minar, M.R., Department of Electrical and Information Engineering, Seoul National University of Science and Technology, Seoul, South Korea; Ahn, H., Department of Electrical and Information Engineering, Seoul National University of Science and Technology, Seoul, South Korea; Wainwright, J., Kollective Technology Inc, Bend, OR, United States","Recently, image-based virtual try-on (VTON) systems using deep generative models have drawn significant research attention. However, the 2D clothing shape transform methods in the earlier works show serious limitations in 3D clothing deformation required in multiple-pose VTON scenarios. In this paper, we develop a 3D-MPVTON system of two pipelines and show that a 3D clothing model reconstruction approach provides much better results for the multi-pose VTON scenario. First, the 3D clothing model reconstruction pipeline is based on CloTH-VTON+. The try-on clothing is matched to the target clothing regions in the simply-shaped reference human model and its 3D model is reconstructed using the associated 3D human body model. For natural clothing rendering from an arbitrary view, accurate texture mapping is crucial. We have developed a highly accurate texture matching method. The try-on pipeline first generates target segmentation from the target pose for conditional information for the following stage's network models. Correct target segmentation was one of the main performance bottlenecks in previous VTON studies. Our proposed equalized entropy loss for the target segmentation generation network greatly reduces the segmentation label imbalance, and results in high-quality segmentation and reduced training time. The rigged reconstructed 3D clothing model can be easily deformed into the target pose and the human body shape while retaining the textures of the clothes. The remaining parts, i.e., the non-target clothing regions of the human in the target pose are generated through a deep generative human pose transfer model. Finally, the generated clothing and the remaining parts are combined using conditional generative networks to in-paint the dis-occluded areas and blend them together. Our proposed hybrid pipeline outperforms the previous 2D-based approaches by substantial margins in both objective evaluation and subjective user study, especially in the cases of the large pose and viewpoint changes. © 2013 IEEE.","3D clothing reconstruction; arbitrary poses; hybrid approach; pose transfer; Virtual try-on","3D modeling; Clothes; Hosiery manufacture; Image reconstruction; Pipelines; Textures; Virtual reality; Generative model; High-quality segmentation; Matching methods; Model reconstruction; Objective evaluation; Performance bottlenecks; Target segmentation; Transform methods; Three dimensional computer graphics",Article,"Final","",Scopus,2-s2.0-85113303616
